TOT_POP,40-49,50-59,60-69,70-79,80+,White-alone pop,POP_ESTIMATE_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Total nurse practitioners (2019),Total physician assistants (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Total Population,Population Aged 60+,county_pop2018_18 and older,anycondition_number,Obesity_number,COPD_number,diabetes_number,CKD_number,Heart disease_number
0.47492306752385216,0.2840354168339813,0.34934989367439384,0.4254069814001529,0.34092897509375636,0.4190917509168517,-0.07151507812290378,0.47492306752385216,0.5461678253835237,1.1610300610176225,0.20831401467859828,0.17735431378480634,1.5159482184037154,0.3046292112751372,0.2829053856991878,0.7730544283633531,0.7391763599709051,1.5952766956493358,0.8613336931825206,1.096865458281497,0.8976576662007101,1.0041820385511113,0.4867328359567219,0.4309129247529648,0.4900047037537478,0.6576406831358755,0.6523363161020779,0.7835006652788988,0.7207251142713236,0.6835840876912995,79751
0.33576782666438354,0.3763671162795244,0.3400667874703319,0.3090544540735284,0.35279666103403307,0.19314683827897608,0.4047206696537637,0.33576782666438354,0.100467777831082,0.534806292321646,0.36441841511566203,0.1837963480746589,0.4530561041638527,0.35347017145157167,0.36211316149396455,0.15371191034438678,0.6660478553171273,0.4575932939284068,0.11307657819092293,0.3077678308505006,0.08881864965507927,0.6304493362140392,0.27813850260039413,0.2704329077993605,0.3349098965741204,0.4877701664499937,0.5007184964599266,0.6397030276401559,0.4435766742264979,0.36848831947579924,75432
0.5038182162132859,0.48457765138687026,0.6099473967287105,0.5778915313059032,0.5560348694299834,0.666195652185081,0.6702092620572943,0.5038182162132859,-0.1269697562621046,0.30458957168217554,0.03852971647185409,1.4304524018812723,-0.15028935587309458,0.70536681978376,0.7293957492949938,0.15783056383079722,2.0919140111712493,0.8327237790870808,2.1559775571136086,0.07642557538514043,1.8201568695945873,-0.21044924404437296,0.4993303799943461,0.6049659050075421,0.5579027062211227,0.17149770402452108,0.11453526243609952,0.19133721001868276,0.03516905391246559,0.24207987926472901,65873
-0.2179433983245518,-0.21930591208402353,-0.17790222747749967,-0.193352717026697,-0.19601025366694333,-0.18395276615077072,-0.0627235897777365,-0.2179433983245518,-0.04530277602866884,-0.41180923378601836,-0.07327041024148702,-0.2899159341628891,-0.3919793373069316,-0.2264731973121422,-0.22626345464788725,-0.2246893787195702,-0.4677743861858246,-0.4862521221839928,-0.3364848066773626,-0.24196183140548577,-0.33076320448872076,-0.5102140157105662,-0.20214572691221963,-0.20703235624571914,-0.2213967237314894,-0.33484921458327604,-0.3824431212673566,-0.34434780337933657,-0.313586526332523,-0.229678672586006,38571
-0.5824195612053542,-0.5737840447506846,-0.5995534278136838,-0.6053015016857329,-0.5933979192428744,-0.6134028569522124,-0.48180934641432727,-0.5824195612053542,-0.48025453362569426,-0.5957750742970183,-0.5812391227658947,-0.5948750141060074,-0.4975765516099135,-0.5739093472892655,-0.5714561777933728,-0.6115853905992487,-0.324518395743742,-0.8328078044247862,-0.6866475740526019,-0.6123949207640872,-0.6728640098865293,-0.06251338270261528,-0.5796406775935973,-0.6023289065336108,-0.5732452327572567,-0.5640540852781104,-0.5816881078827897,-0.47761342845685273,-0.5323381089382504,-0.5739827563945161,26639
-0.5021669146245261,-0.5499196111990087,-0.5525716720168824,-0.5357276334256378,-0.6019472301888313,-0.5282599405342316,-0.5210639931953192,-0.5021669146245261,-0.4217003099697072,-0.6171022987040847,-0.521520806156213,-0.4376171303200748,-0.37938937106445025,-0.48264126433621324,-0.47750489247350014,-0.5818109581037401,-0.5788253132687329,-0.4573801569291074,-0.5840521717236279,-0.20199886947827664,-0.5373906897458826,-0.5257862116412775,-0.4979408327126203,-0.5536124254403776,-0.5070960166766839,-0.5485696673341658,-0.5075975707225427,-0.7078490974745891,-0.5613101932491209,-0.5476309014173516,23497
1.2939024551885905,1.1900881738584588,1.1911994807755004,1.1931150254708656,1.4423188863857972,1.2562726175826506,1.5839418497891058,1.2939024551885905,1.3285189028369482,1.552783265584052,1.6005974932605356,0.2967306277092885,1.0983595274408402,1.0208254624679227,1.0142174545745986,1.1371262355058405,0.9395478740280525,0.7691134710655773,1.0137069860012817,1.2167409386012646,1.0959029366164914,0.31511236861713465,1.2362342164285396,1.2303092444508414,1.2144580491502401,1.2127377109038582,1.2194639757060635,1.2204113457321848,1.2452474162375167,1.2997749439206923,110912
-0.11994125270248406,-0.18003154808471897,-0.1772167974849044,-0.18311483533300627,-0.31996708904589377,-0.29564447662575266,-0.20205552072982672,-0.11994125270248406,-0.04028976787248334,0.016797723926257585,-0.14646491480297316,-0.28526000906866544,0.15217910640277235,-0.1048984229348682,-0.10139104797310249,-0.1789551639642212,-0.10427088429763483,-0.6813692194057505,-0.4943434206372207,0.10718163663154875,-0.3441475851948672,0.9963959405857556,-0.1142205956859833,-0.24349902454845146,-0.14456589602699954,-0.0448809071400792,-0.03205033413155473,0.18500121839818373,-0.06275576798769966,-0.09470085052739982,47200
-0.47776536980800766,-0.45830547882364103,-0.4316007286498248,-0.5047668342832509,-0.49835835167156783,-0.566895773493566,-0.4461701892461045,-0.47776536980800766,-0.45669840114855437,-0.5027125801254761,-0.47479290793263096,-0.40124472238571746,-0.63021577631192,-0.4437447457525519,-0.44196885334781194,-0.4702211902063078,-0.4969324124044425,-0.29400733746249663,-0.2452171069532421,-0.6298923506117446,-0.30392208018683237,-0.84501622822086,-0.4724527563025574,-0.509473618290633,-0.4754764964035346,-0.4619633822214409,-0.44085916753146237,-0.5636947980558843,-0.4878099907218273,-0.5319002521103725,26244
-0.25488167268430767,-0.12983737629472497,-0.32439053741671786,-0.28427689381421034,-0.3767390907960052,-0.453843270559381,-0.16126562008753031,-0.25488167268430767,-0.31535445506152654,-0.4566872826063278,-0.1420773187256415,-0.0073494456858687095,-0.26738763964528284,-0.1681761303041225,-0.16690451443029689,-0.1913540270639359,-0.2974615729821127,-0.2744162342095748,-0.311675126319339,-0.10844666956413458,-0.37309263899338674,-0.4089947421609425,-0.2588108160966089,-0.3342842224766582,-0.21827084423173498,-0.32262942808917977,-0.3172829474209771,-0.314031552082578,-0.3483201046824871,-0.3214474988499943,37481
-0.1301919616845055,-0.08899999491484026,0.025216010436898906,-0.08893012612122558,-0.0982898314204227,0.04735526970866996,-0.02686245218108272,-0.1301919616845055,-0.21189054350133837,-0.20642593582422308,-0.33352798422854246,0.17712151753009517,-0.2839594887628171,-0.12349443516263338,-0.12449299027693675,-0.09808368665293335,0.7100067597071885,0.5239560799743557,0.47909287933794625,-0.5269716490085952,0.2764304690117968,-0.37785035029951985,-0.10719269308802384,-0.04933735770528626,-0.12954461309757542,-0.2999189484380611,-0.3268558139380152,-0.2800018222532752,-0.3227740516484347,-0.22304041904214011,40301
-0.2503417624833645,-0.3265786367630213,-0.25660747140985146,-0.19702200424467717,-0.2936979825637662,-0.2024435342728831,-0.2792183102558784,-0.2503417624833645,-0.3233066163592131,-0.17128661050922567,-0.2479594140632484,-0.22704489047675205,-0.09148893011624468,-0.2518666048939139,-0.2544902611823505,-0.1871495682965586,-0.2638646309157797,-0.541516472839198,-0.2300845301893531,-0.12153136885683591,-0.1342701246326734,0.10488772355253159,-0.2394907644679979,-0.20004313379120864,-0.25463828907839037,-0.14515864292914518,-0.1392664391223812,-0.0895024715442314,-0.13938363870764406,-0.23696063556442856,46814
0.2161387357990632,0.15569748063943759,0.10614890184518529,0.10110282925349261,-0.047239165867414355,-0.12127626641218194,0.15606005463907763,0.2161387357990632,-0.12739882971341862,0.253640128062393,0.15849912921489365,0.2952013971395478,0.39409459900267224,0.2603385581454805,0.26244500513374863,0.2067395739819209,0.3118394024949421,-0.1713156189760022,0.2683157181521743,0.42023550791077563,0.44317027053530694,0.6966311689195623,0.1850121126616539,-0.004344905064914416,0.20421401082318036,0.21854130129046767,0.2506812599777406,0.33830284346767525,0.2003593187190482,0.06868065033102035,60329
1.587638614303447,1.8202683632105419,1.8633008401451887,1.6608065568818073,1.9826091834905144,2.262165066984549,1.8798563823530354,1.587638614303447,1.869008427008846,2.3364765860217775,1.470991039133357,1.1808707344597085,1.926900437908169,1.5651615559819536,1.5719542991324915,1.3718465815907508,2.4014761196146397,1.9433604293253293,1.18965617823808,1.5299070955156233,1.175261850906331,1.2572302224251706,1.567969542752644,1.905585509811518,1.663779158577121,1.6668214930304373,1.7533539528265674,1.9929617412342908,2.244568268936083,2.2893172721929655,169691
-0.5995727481448463,-0.5962275534109239,-0.6726038743071246,-0.574654398082707,-0.38349026750858684,-0.5942450337030396,-0.5217073376705325,-0.5995727481448463,-0.37586096292099236,-0.5509550324333916,-0.4799483333234956,-0.8227945886538427,-0.5324856801164457,-0.6895717161287853,-0.6959573590759275,-0.5298987631187755,-0.7373759442186058,-0.6797749050231084,-0.7451984826614025,-0.6199984478961618,-0.7427639783730031,-0.9657007466838727,-0.6242560250341196,-0.5681830869085213,-0.5992491379290927,-0.4767155162334531,-0.49736926469622994,-0.5143915520023322,-0.4868943247048999,-0.5034965733105585,27761
-0.458091795585852,-0.520492256697359,-0.364808556001819,-0.2596280291607841,-0.09949948535923878,-0.05958700826164244,-0.35358308300440106,-0.458091795585852,-0.43111847222605004,-0.315130972647911,-0.2743058838418922,-0.5406535554009496,-0.46512227322537997,-0.5055724169535278,-0.5053663350692948,-0.4958340665749226,-0.4344542414219648,-0.4845890372931642,-0.56962413084349,-0.4672378844634746,-0.6001369500487659,-0.43235303605700953,-0.46903328658385984,-0.19026889292352678,-0.42671521354030917,-0.33395563463109423,-0.3751297962165023,-0.15313512911036906,-0.31039712784659623,-0.30161320189771623,44373
0.1680633170350368,0.10450866142543805,0.15445681567113842,0.19969828786719762,0.045544560574748746,0.11406078241470315,0.2315320710815108,0.1680633170350368,-0.2612196879540739,-0.18351963315190084,0.18612009118742906,0.6457082684354677,-0.0593825832450653,0.292886724833699,0.3133634522227392,-0.16501180580710262,0.24295722463065406,0.4405736339177625,0.02258999704782612,0.8496687389789943,0.17445721115831384,0.15939040931002127,0.15758000616033035,0.12101293523369543,0.17646497526395705,-0.08641463235430549,-0.03326634690534065,-0.2938067311482698,-0.17447731043505146,-0.048796321475575784,46677
-0.2731188057104946,-0.3218398522500806,-0.35203124690072246,-0.3232606940238907,-0.3707398611264714,-0.38449621955018887,-0.2695920691618806,-0.2731188057104946,-0.21086076721818472,-0.2713937273090312,-0.23406535981836485,-0.3935022400523059,-0.03773995447920306,-0.3048088286585626,-0.30133304422822554,-0.3725318778255108,-0.7031349266799397,-0.13894391585108468,-0.6588806390712694,0.06021707882043185,-0.5271690215713835,0.11656687050056509,-0.272416163657243,-0.35168258463250457,-0.3033081719562429,-0.1883311357091056,-0.14429003799280885,-0.19629120448575485,-0.2317115806841184,-0.2775947936208197,45307
-0.6119403178367163,-0.6164686284894367,-0.6014979629013725,-0.5872212315080173,-0.598334615047232,-0.6000617544110057,-0.6370893083862719,-0.6119403178367163,-0.3573535947209808,-0.4894418774799186,-0.5859401185630358,-0.7226038971003855,-0.4500065819229945,-0.6206285771239869,-0.6248462044674742,-0.5105067696202598,-0.719263360331076,-0.8739050209094739,-0.7060761365555824,-0.6217523456105701,-0.6707196129213656,-0.2143422930270508,-0.5941927496758468,-0.5867872233198786,-0.608714520414314,-0.5241688053908332,-0.5537629351060606,-0.5051183457233237,-0.4782520836462596,-0.5390212877301559,26396
-0.31084617770093065,-0.3157369798413609,-0.37009083714040636,-0.4211432082299571,-0.44516627171335804,-0.46846511894454346,-0.34883376521527454,-0.31084617770093065,0.017055898895635878,-0.2695246142603612,-0.26220865465724924,-0.7036189611558358,-0.2041929677382936,-0.4123416398836706,-0.42720580564417765,-0.07431562382510658,-0.5542542009087382,-0.5633942146030234,-0.41945395988162293,-0.33159897361174634,-0.41843169876477443,-0.5802888973987672,-0.3201818514665682,-0.44180087202115875,-0.35309800932153174,-0.2801601859575068,-0.2715531053429642,-0.3908606955073047,-0.289326521075054,-0.3130390443610975,34534
0.15796570244363833,0.28928573430783916,0.017296313892021024,-0.06810264349274239,-0.2918181149561466,-0.40392086485018575,0.31189563229416106,0.15796570244363833,-0.03734346350679371,-0.2158037271546195,-0.016895023976438873,0.5560616417290152,0.06238056007653774,0.32745558708545364,0.34370428967506006,-0.03857772430239952,-0.24397993222346814,-0.1572999035058245,-0.349310647838098,-0.025409297334823534,-0.20440878123233647,0.09320857660449809,0.11159992478239875,-0.24333896601895885,0.17053006954707442,0.039876925580587336,0.11769172112550126,-0.17063253643320414,-0.10263353744399725,-0.057727789880049875,50058
1.9886958312992182,2.048618097888843,2.2351540614541254,2.0907500583896423,2.169271863589715,2.153194941427973,2.014803202925521,1.9886958312992182,1.614889675468116,1.2750524022039065,2.1250667010329085,2.3996032788865684,1.2468618518813264,2.018179049153844,2.0562315000216125,1.1256712304967615,1.5863057317740217,1.3460371677088714,1.634209606175984,1.8871115464342567,1.7515505892278356,1.483027063420485,2.000498582409297,2.0884897267470364,2.009696417885421,1.518345280470439,1.2576562634274178,1.530853955031934,1.6087771133398951,1.7431700488112731,137712
-0.5721282160579204,-0.5417208745754202,-0.5351453594877484,-0.5620020113284802,-0.581007139707434,-0.5762345452724107,-0.5378746906705733,-0.5721282160579204,-0.4065111097931908,-0.4465940721435094,-0.6101920335476201,-0.6079316730124812,-0.5272151620067478,-0.6102313500438289,-0.6134183238403491,-0.5230343406414247,-0.5226415698168831,-0.3044099702274293,-0.30096006140652787,-0.6431557377384671,-0.3743275721658006,-0.6075402402775121,-0.5570586255467591,-0.5582861345015617,-0.5678306976237639,-0.5741963790313941,-0.5711062094896314,-0.5645340022440298,-0.5291795755989617,-0.5695572540319389,23641
0.06713914761169586,0.0698025709521018,-0.14505374011497232,-0.1526958739404247,-0.252259161821891,-0.33598797071036157,0.3223287124304202,0.06713914761169586,-0.1953712156257485,-0.07291325719249683,0.18323681376518253,-0.07070615052407563,-0.22153155482044165,0.13871326637911816,0.14977028332050288,-0.10799419660460842,-0.22279330651993778,-0.013169855283833552,-0.5261203143847664,-0.10752973345730413,-0.2807239734198533,0.046491988812364084,0.0449054726971464,-0.22453208880357753,0.0020214005141149733,-0.11084452758128303,-0.005207498965535796,-0.3189828567926368,-0.2274007485370109,-0.19105610651260452,37811
-0.3990739080006929,-0.4096459059163985,-0.41736315565146015,-0.35561886420524935,-0.41997604577125563,-0.3848964526264251,-0.5481628853774971,-0.3990739080006929,-0.34679838781865585,-0.32865303877242763,-0.31667230263146007,-0.4588778503408529,-0.21544919651291738,-0.435491701187035,-0.4359139718187539,-0.4139329258920321,-0.4438197779758204,-0.8710756294305051,-0.5945593446613613,-0.4199081912139929,-0.5761776190321892,0.7822782465384748,-0.38192222392308517,-0.36504213656082085,-0.40076614835969687,-0.29428003957014126,-0.30137129091292736,-0.2515737803798441,-0.2606322230839256,-0.31384368115429334,38899
0.37754274973530244,0.3774470191970161,0.7013479961760876,0.5605622292375669,0.6430809130001945,0.6602988848618677,0.6476616332700139,0.37754274973530244,0.029227282464577002,0.7509273224871804,0.4099919577046128,0.4276985896269756,-0.20273036674697156,0.43222865205480615,0.43445912898604633,0.37105668703350314,0.9413668126043856,1.4885628404880746,1.2896765936085965,0.14765254348396972,1.1352485324641992,0.042598939829686246,0.41795978910526155,0.6376872037201474,0.4021461631473953,0.38972476758117974,0.40174713055945005,0.4933458172275689,0.31361383011608734,0.28520841138002734,74849
-0.6054149056931875,-0.6431891210728998,-0.6609515644330052,-0.6492093712708374,-0.6872441795502138,-0.693823023070606,-0.7335909796682714,-0.6054149056931875,-0.4810912268557566,-0.6095871752049492,-0.6206857008325717,-0.6538045763761724,-0.42061925539691597,-0.5877005945104001,-0.5917133613020122,-0.4830061770703735,-0.7113553707645228,-0.8694490192055473,-0.7005303884066255,-0.6154506301275495,-0.6640552994294433,-0.5686097504507337,-0.5854804027425535,-0.6692120307242548,-0.605745848889401,-0.5299173955525226,-0.5015994367922725,-0.6059487289290136,-0.5269572850410256,-0.5732988151202997,22510
-0.5121653013701504,-0.4939067519785823,-0.4914938994158392,-0.44254104638455116,-0.1884744365616161,-0.2486304312705405,-0.3832819375698792,-0.5121653013701504,-0.38602285249294616,-0.3133520926429698,-0.40415783441625497,-0.6947245387344568,-0.4502385362652306,-0.5889728843096637,-0.5908165589070986,-0.5318722845810138,-0.5094146057816541,-0.5487654990202698,-0.6161260811135026,-0.5200271622053619,-0.6470649503300051,-0.40510169317826467,-0.5358832992507889,-0.33930472501840964,-0.4973454662370991,-0.3693117222697676,-0.4563525501421461,-0.20913102856438204,-0.404412364505948,-0.3899220899509623,40301
-0.4042847874444899,-0.43641613087106196,-0.4324873174445948,-0.4423129041741068,-0.5284035400437834,-0.47646978046926747,-0.29908356476427345,-0.4042847874444899,-0.3820038644989715,-0.4371582738564301,-0.3575082861226253,-0.44703333745028917,-0.41506523753559615,-0.3515093483491773,-0.346259131959481,-0.4568784690159574,-0.5637220133899451,-0.1839041792789488,-0.330664623051438,-0.08297692236232806,-0.2925770565117835,-0.46739047690111,-0.4039526562385789,-0.48419504119943396,-0.4169159164418588,-0.40841955533944263,-0.3852459875899128,-0.3665657342604905,-0.4641570000149057,-0.4430683501415491,32341
-0.1785074173325951,-0.2013383168318091,-0.09142629352039941,-0.10309395501964638,-0.07396597924531018,0.05904207553476697,-0.12118419590244199,-0.1785074173325951,-0.20988820072853961,-0.022492321400269244,-0.22507601118849846,-0.0995247213659081,-0.2582769885363429,-0.12433264961861877,-0.1280313544102456,-0.039607387674002126,0.6056571480717592,0.43306218740365776,0.3960096333884897,-0.5535637249913156,0.2024316707946917,-0.21044924404437296,-0.15482572494119526,-0.02848706659671598,-0.16170765861707573,-0.19797663772002108,-0.1829221601217026,-0.24144038980798638,-0.21806918587012186,-0.19021123787974886,42859
-0.681942255435523,-0.7184626171967479,-0.7068083210028295,-0.5940654978213481,-0.2970327042329349,-0.3782259013558218,-0.6209711366787578,-0.681942255435523,-0.44146629362690654,-0.47675124440118966,-0.6204297577280606,-0.8415065910583863,-0.5426723416463142,-0.7690336981504361,-0.7728264148996548,-0.664055319910498,-0.74477094405849,-0.7502631468182351,-0.7621302911369009,-0.6857719691659819,-0.7944068479771546,-0.6231124362082234,-0.6831963070204555,-0.46500402351327036,-0.6642101541998173,-0.5575828889457035,-0.5837924136757242,-0.41519761696352614,-0.47735699439375756,-0.503416109631239,32863
-0.32047222376812623,-0.38177446417087174,-0.27586656413657706,-0.24678552389785358,-0.23975395556250859,-0.18013721082398562,-0.25541057700061814,-0.32047222376812623,-0.32216242048904237,-0.313667908296021,-0.26869602885730387,-0.2709590943180458,-0.21534610569414578,-0.34410387331169917,-0.3479140156816856,-0.25073128149301943,-0.13468985225077748,0.17071496045426374,0.12054723960540548,-0.4335972170621328,0.02569926477388898,-0.3077754686113188,-0.2967742785415069,-0.21436303689648054,-0.30445371843958363,-0.2617530841266427,-0.2548264615503557,-0.20663439610464898,-0.34017170597005475,-0.28914133160318034,40685
-0.3475170093906476,-0.3847370925695168,-0.4010543920232968,-0.4262383842632145,-0.47673170084651817,-0.5472309883478275,-0.22357565927053707,-0.3475170093906476,-0.477186658448799,-0.527288194106783,-0.21122374357292284,-0.3697008298723523,-0.44138561220321965,-0.39232739873260875,-0.3939909021288544,-0.34473096679224047,-0.3972168120151405,-0.04981261743141471,-0.5863446072918751,-0.20792267415527738,-0.5412861054359014,-0.6815081709483909,-0.3672575374320144,-0.48208760389444794,-0.36108271204371145,-0.4945290487097993,-0.4935616785995882,-0.5450854451837563,-0.5502090288416531,-0.4566667119465592,27140
-0.4067144521253028,-0.3499386419782372,-0.43456595840039997,-0.44901458160590996,-0.5304468743998917,-0.5886417706357329,-0.3498506216688658,-0.4067144521253028,-0.4406939614145413,-0.5272044062804633,-0.3715224769267691,-0.3147930235887495,-0.5448887942499034,-0.34441446170387235,-0.34087245613643713,-0.41247423611559514,-0.46909701725563735,-0.14670623841487726,-0.6274414811619132,-0.27899663971788674,-0.5894043486018212,-0.5569306035027002,-0.41327102138883365,-0.5058616308084165,-0.41467235146757114,-0.5381725258688881,-0.5544787440438211,-0.6121378598165872,-0.5634913302782063,-0.5089278716646306,23641
1.131497657550686,1.170387050238692,1.2908699420900596,1.3537936831017425,1.2959997998135981,1.4539077106280858,0.43782632564480334,1.131497657550686,1.4971876765484906,1.8244878506865887,0.8954690170040324,1.040398263384158,0.8039579217338508,1.1515233031116807,1.1625044144098324,0.877908481704885,2.1036602221097542,2.9120249658352453,2.552501672130396,0.7754845045398713,2.3337186907817786,-0.5491445055373445,1.2212297779922117,1.408715816707618,1.1971737025829823,1.0846073783381218,0.927103457753279,1.1961793247994816,1.52794129429497,1.2051094252011987,112422
